Thumb_R	Index_R	Time
1380.9419220397372	1324.1486398308446	28.6
1385.3137301520958	1324.6386776409784	28.64
1379.1457732963022	1322.8900670266996	28.68
1376.2723880099954	1321.595805461084	28.72
1385.684757734382	1320.1182934692993	28.76
1374.6581046381082	1310.0739321852693	28.8
1371.5493400607947	1298.3412347737865	28.84
1366.7095181761204	1290.3056559405725	28.88
1362.432512269525	1283.8564747964633	28.92
1348.097036982259	1290.1441514584392	28.96
1327.3289896202555	1274.2052601819569	29.0
1313.5347527696542	1248.9437254055983	29.04
1302.3900984931263	1232.5639342233244	29.08
1282.8474723606512	1218.4707132315316	29.12
1258.7792341315455	1215.2841498030941	29.16
1242.0433016912698	1209.5201824094574	29.2
1223.3411850644945	1195.6637358723526	29.24
1209.0196675341974	1181.4104957027973	29.28
1194.6662001914829	1167.1997280356113	29.32
1181.0591518313188	1155.8396496485968	29.36
1173.330041765866	1148.2782830083663	29.4
1164.7997621737686	1146.0536238483564	29.44
1161.3218521422702	1142.8658403810148	29.48
1148.6847222687904	1139.989188015288	29.52
1145.1818124701526	1132.7499764402173	29.56
1134.837396786338	1125.5658464605892	29.6
1126.5794627783262	1118.4440313488212	29.64
1123.3954506956636	1110.410692237827	29.68
1122.8526335737258	1111.142261061021	29.72
1119.0405267022318	1105.6842071173955	29.76
1116.3530657082745	1100.3442526938386	29.8
1115.8967858013448	1098.9662411154177	29.84
1112.1494167645205	1095.3809294120417	29.88
1112.3834885838844	1094.2318578153054	29.92
1111.6605893167514	1096.5859870668244	29.96
1111.9024841518383	1095.1036661947028	30.0
1112.2634428467006	1096.7915055386566	30.04
1111.144353862004	1094.9949235019567	30.08
1108.9405453763404	1094.4243123761837	30.12
1105.1446743756114	1094.058578293269	30.16
1100.5343656321886	1091.6580741795044	30.2
1100.3946193039783	1091.1939877067175	30.24
1104.3529614316456	1091.0838388324432	30.28
1102.536555176231	1091.523083059202	30.32
1104.4711871174823	1091.2673146672998	30.36
1103.7189434994577	1092.3005330031865	30.4
1106.2177256773975	1092.321735190906	30.44
1105.5592776860067	1093.242169182357	30.48
1102.5819213488471	1091.3578186479813	30.52
1101.8308645528443	1091.8655869472032	30.56
1101.9708743728536	1090.35079944757	30.6
